Timestamp,Latitude,Longitude,AmbientTemp_C,Humidity_Pct,CenterIRTemp_C
14:39:55,34.085501,-117.308198,26.84,44.10,28.47
14:40:00,34.085699,-117.316001,26.69,45.15,28.30
14:40:05,34.085700,-117.315798,26.50,44.73,28.62
14:40:10,34.085701,-117.315601,26.77,44.27,28.78
14:40:15,34.085700,-117.315398,26.58,45.86,28.37
14:40:20,34.085702,-117.315200,26.74,45.32,28.99
14:40:25,34.085701,-117.314999,26.78,45.46,28.21
14:40:30,34.085699,-117.314799,26.87,44.72,28.12
14:40:35,34.085698,-117.314599,26.54,44.51,28.63
14:40:40,34.085701,-117.314400,26.73,45.64,28.39
14:40:45,34.085698,-117.314199,26.62,44.33,28.52
14:40:50,34.085700,-117.314000,26.80,44.98,28.89
14:40:55,34.085700,-117.313802,26.87,45.90,28.88
14:41:00,34.085701,-117.313602,26.68,44.58,28.64
14:41:05,34.085699,-117.313399,26.79,45.96,28.35
14:41:10,34.085699,-117.313199,26.80,45.55,28.38
14:41:15,34.085700,-117.312999,26.60,45.13,28.74
14:41:20,34.085701,-117.312802,26.71,45.71,28.69
14:41:25,34.085700,-117.312599,26.65,44.75,28.22
14:41:30,34.085699,-117.312401,26.74,45.50,28.92
14:41:35,34.085699,-117.312199,26.64,45.92,28.70
14:41:40,34.085698,-117.311999,26.79,44.13,28.93
14:41:45,34.085701,-117.311800,26.51,45.19,30.43
14:41:50,34.085700,-117.311602,26.89,44.22,31.96
14:41:55,34.085699,-117.311399,26.78,45.41,33.03
14:42:00,34.085700,-117.311198,26.72,44.75,35.38
14:42:05,34.085700,-117.310998,26.83,44.37,36.38
14:42:10,34.085700,-117.310801,26.66,45.92,38.32
14:42:15,34.085701,-117.310601,26.78,45.22,38.48
14:42:20,34.085699,-117.310399,26.83,44.79,38.80
14:42:25,34.085698,-117.310201,26.69,45.02,38.71
14:42:30,34.085702,-117.310001,26.85,45.57,37.69
14:42:35,34.085702,-117.309798,26.69,45.67,36.06
14:42:40,34.085700,-117.309600,26.58,44.28,35.10
14:42:45,34.085699,-117.309399,26.77,45.73,33.39
14:42:50,34.085699,-117.309200,26.75,45.54,32.03
14:42:55,34.085700,-117.309001,26.59,44.21,30.90
14:43:00,34.085700,-117.308799,26.71,44.87,28.83
14:43:05,34.085701,-117.308598,26.78,44.86,28.54
14:43:10,34.085701,-117.308400,26.56,45.31,28.91
14:43:15,34.085700,-117.308201,26.59,44.17,28.13
14:43:20,34.085901,-117.315999,26.56,44.38,28.91
14:43:25,34.085899,-117.315799,26.59,45.67,28.78
14:43:30,34.085901,-117.315598,26.73,45.38,28.99
14:43:35,34.085901,-117.315401,26.68,45.04,28.86
14:43:40,34.085899,-117.315202,26.66,45.42,28.94
14:43:45,34.085901,-117.315001,26.72,44.38,28.34
14:43:50,34.085902,-117.314799,26.70,44.26,28.35
14:43:55,34.085902,-117.314599,26.84,44.74,28.51
14:44:00,34.085902,-117.314401,26.59,44.10,28.27
14:44:05,34.085900,-117.314200,26.56,44.06,28.71
14:44:10,34.085898,-117.314000,26.75,45.77,28.36
14:44:15,34.085899,-117.313800,26.53,44.23,28.37
14:44:20,34.085900,-117.313601,26.88,45.50,28.94
14:44:25,34.085900,-117.313399,26.79,44.77,28.95
14:44:30,34.085900,-117.313199,26.73,44.41,28.19
14:44:35,34.085900,-117.313001,26.58,45.83,28.05
14:44:40,34.085902,-117.312799,26.72,44.01,28.34
14:44:45,34.085901,-117.312599,26.86,44.72,28.79
14:44:50,34.085898,-117.312399,26.55,44.27,28.23
14:44:55,34.085899,-117.312201,26.63,44.43,28.59
14:45:00,34.085902,-117.312001,26.63,44.79,28.65
14:45:05,34.085901,-117.311801,26.60,45.71,31.44
14:45:10,34.085898,-117.311600,26.79,45.90,32.75
14:45:15,34.085902,-117.311400,26.67,44.10,34.53
14:45:20,34.085900,-117.311198,26.80,45.48,35.94
14:45:25,34.085898,-117.311002,26.88,45.63,37.84
14:45:30,34.085900,-117.310800,26.85,45.90,39.62
14:45:35,34.085899,-117.310600,26.55,45.59,40.63
14:45:40,34.085900,-117.310401,26.62,44.62,40.77
14:45:45,34.085902,-117.310200,26.86,45.40,40.35
14:45:50,34.085901,-117.310002,26.61,45.61,39.13
14:45:55,34.085901,-117.309800,26.88,45.65,37.37
14:46:00,34.085901,-117.309599,26.88,45.09,36.18
14:46:05,34.085902,-117.309402,26.63,45.64,33.91
14:46:10,34.085901,-117.309200,26.78,44.74,32.93
14:46:15,34.085902,-117.309000,26.87,45.52,31.31
14:46:20,34.085902,-117.308802,26.55,44.98,28.59
14:46:25,34.085900,-117.308600,26.56,44.74,28.66
14:46:30,34.085901,-117.308402,26.51,45.81,28.18
14:46:35,34.085898,-117.308200,26.72,44.27,28.60
14:46:40,34.086102,-117.315998,26.72,44.09,28.17
14:46:45,34.086100,-117.315801,26.72,45.28,28.45
14:46:50,34.086099,-117.315601,26.70,44.17,28.70
14:46:55,34.086100,-117.315400,26.57,45.23,28.37
14:47:00,34.086102,-117.315202,26.71,44.96,28.42
14:47:05,34.086099,-117.314999,26.63,45.47,28.62
14:47:10,34.086100,-117.314801,26.52,44.94,28.04
14:47:15,34.086101,-117.314600,26.60,45.46,28.17
14:47:20,34.086098,-117.314400,26.84,44.36,28.56
14:47:25,34.086099,-117.314202,26.83,44.74,28.83
14:47:30,34.086100,-117.314001,26.60,44.77,28.46
14:47:35,34.086100,-117.313801,26.50,44.49,28.39
14:47:40,34.086100,-117.313600,26.69,44.32,28.67
14:47:45,34.086101,-117.313402,26.81,45.79,28.25
14:47:50,34.086102,-117.313199,26.76,45.01,28.46
14:47:55,34.086101,-117.312999,26.57,44.82,28.57
14:48:00,34.086099,-117.312801,26.88,45.05,28.53
14:48:05,34.086099,-117.312599,26.80,45.63,28.38
14:48:10,34.086098,-117.312400,26.87,45.18,28.99
14:48:15,34.086098,-117.312199,26.75,44.18,29.00
14:48:20,34.086101,-117.312001,26.59,44.59,28.20
14:48:25,34.086100,-117.311799,26.83,45.79,31.39
14:48:30,34.086100,-117.311599,26.51,45.34,32.98
14:48:35,34.086099,-117.311402,26.58,44.06,35.22
14:48:40,34.086100,-117.311199,26.83,44.75,36.98
14:48:45,34.086098,-117.311001,26.86,46.00,38.70
14:48:50,34.086101,-117.310801,26.82,45.08,40.83
14:48:55,34.086101,-117.310602,26.86,45.22,41.25
14:49:00,34.086099,-117.310402,26.67,44.08,42.10
14:49:05,34.086101,-117.310199,26.63,44.09,41.55
14:49:10,34.086099,-117.309998,26.58,45.21,40.35
14:49:15,34.086099,-117.309798,26.77,45.77,38.34
14:49:20,34.086099,-117.309602,26.52,45.32,36.44
14:49:25,34.086102,-117.309399,26.50,45.15,34.56
14:49:30,34.086098,-117.309201,26.56,45.27,32.59
14:49:35,34.086101,-117.309001,26.74,45.45,31.35
14:49:40,34.086100,-117.308799,26.57,44.52,28.87
14:49:45,34.086102,-117.308600,26.73,44.37,28.39
14:49:50,34.086099,-117.308400,26.82,44.22,28.88
14:49:55,34.086102,-117.308200,26.58,45.05,28.83
14:50:00,34.086299,-117.315998,26.68,44.59,28.39
14:50:05,34.086298,-117.315798,26.58,44.02,28.65
14:50:10,34.086300,-117.315600,26.84,45.74,28.59
14:50:15,34.086301,-117.315401,26.57,44.64,28.87
14:50:20,34.086300,-117.315199,26.89,44.35,28.35
14:50:25,34.086299,-117.315000,26.74,45.84,28.52
14:50:30,34.086299,-117.314800,26.76,45.45,28.63
14:50:35,34.086301,-117.314602,26.82,45.92,28.48
14:50:40,34.086299,-117.314400,26.89,45.62,28.24
14:50:45,34.086300,-117.314199,26.78,44.95,29.03
14:50:50,34.086301,-117.313998,26.52,45.34,28.26
14:50:55,34.086300,-117.313801,26.76,44.35,28.81
14:51:00,34.086300,-117.313601,26.62,44.43,28.17
14:51:05,34.086298,-117.313398,26.79,44.09,28.50
14:51:10,34.086302,-117.313198,26.52,44.96,28.65
14:51:15,34.086302,-117.313000,26.66,44.33,28.64
14:51:20,34.086298,-117.312800,26.63,44.65,28.19
14:51:25,34.086300,-117.312601,26.68,44.96,28.69
14:51:30,34.086298,-117.312401,26.65,44.88,28.88
14:51:35,34.086298,-117.312202,26.76,44.87,29.01
14:51:40,34.086300,-117.311998,26.57,45.93,28.60
14:51:45,34.086299,-117.311801,26.80,45.54,31.85
14:51:50,34.086302,-117.311601,26.54,45.41,32.82
14:51:55,34.086300,-117.311402,26.59,44.60,35.21
14:52:00,34.086301,-117.311200,26.61,44.18,36.55
14:52:05,34.086299,-117.311001,26.88,45.08,38.87
14:52:10,34.086301,-117.310799,26.62,44.42,40.88
14:52:15,34.086299,-117.310601,26.62,45.91,41.94
14:52:20,34.086301,-117.310399,26.52,45.00,42.65
14:52:25,34.086301,-117.310200,26.60,44.23,42.49
14:52:30,34.086301,-117.310001,26.61,44.60,41.28
14:52:35,34.086299,-117.309800,26.76,45.53,38.68
14:52:40,34.086299,-117.309599,26.64,44.81,37.42
14:52:45,34.086298,-117.309399,26.71,44.12,35.13
14:52:50,34.086301,-117.309201,26.76,45.47,33.41
14:52:55,34.086299,-117.309000,26.64,45.26,31.53
14:53:00,34.086299,-117.308799,26.76,45.58,28.22
14:53:05,34.086298,-117.308600,26.81,44.89,28.15
14:53:10,34.086302,-117.308401,26.87,45.18,28.65
14:53:15,34.086300,-117.308198,26.77,44.12,28.09
14:53:20,34.086501,-117.315999,26.68,45.62,28.87
14:53:25,34.086500,-117.315801,26.83,44.10,28.45
14:53:30,34.086499,-117.315599,26.58,45.48,28.84
14:53:35,34.086498,-117.315402,26.89,44.15,28.58
14:53:40,34.086501,-117.315201,26.85,44.18,28.41
14:53:45,34.086499,-117.314999,26.52,45.62,28.63
14:53:50,34.086501,-117.314799,26.87,45.83,28.43
14:53:55,34.086499,-117.314599,26.62,44.23,28.07
14:54:00,34.086499,-117.314399,26.70,44.48,30.18
14:54:05,34.086502,-117.314200,26.61,45.14,31.15
14:54:10,34.086501,-117.313999,26.65,45.98,31.18
14:54:15,34.086499,-117.313798,26.79,44.21,30.73
14:54:20,34.086498,-117.313598,26.60,44.75,30.69
14:54:25,34.086501,-117.313402,26.84,44.02,28.09
14:54:30,34.086502,-117.313200,26.76,45.91,28.42
14:54:35,34.086498,-117.313001,26.84,44.41,28.27
14:54:40,34.086501,-117.312800,26.70,45.70,28.97
14:54:45,34.086501,-117.312601,26.59,44.60,28.33
14:54:50,34.086502,-117.312399,26.66,44.78,28.63
14:54:55,34.086500,-117.312199,26.66,44.73,28.12
14:55:00,34.086500,-117.311998,26.80,45.44,28.90
14:55:05,34.086500,-117.311798,26.61,44.88,31.14
14:55:10,34.086500,-117.311602,26.67,45.08,32.81
14:55:15,34.086499,-117.311400,26.80,44.71,35.15
14:55:20,34.086501,-117.311201,26.79,44.75,36.30
14:55:25,34.086501,-117.311000,26.51,44.29,38.52
14:55:30,34.086501,-117.310800,26.71,44.90,40.56
14:55:35,34.086500,-117.310599,26.80,45.50,41.24
14:55:40,34.086499,-117.310398,26.64,44.13,42.38
14:55:45,34.086498,-117.310200,26.78,44.10,41.69
14:55:50,34.086499,-117.310002,26.86,45.37,40.97
14:55:55,34.086499,-117.309800,26.63,44.62,39.02
14:56:00,34.086500,-117.309601,26.78,44.84,36.89
14:56:05,34.086498,-117.309400,26.89,44.87,34.77
14:56:10,34.086502,-117.309201,26.73,44.73,33.12
14:56:15,34.086500,-117.309001,26.77,44.12,31.69
14:56:20,34.086499,-117.308798,26.75,44.35,28.69
14:56:25,34.086502,-117.308599,26.50,45.30,28.37
14:56:30,34.086500,-117.308401,26.64,45.07,28.58
14:56:35,34.086499,-117.308202,26.65,44.91,28.94
14:56:40,34.086701,-117.316000,26.62,44.57,28.45
14:56:45,34.086702,-117.315802,26.70,45.52,29.04
14:56:50,34.086702,-117.315601,26.88,44.26,28.35
14:56:55,34.086702,-117.315400,26.83,45.59,28.69
14:57:00,34.086698,-117.315199,26.53,44.21,28.34
14:57:05,34.086701,-117.315000,26.73,44.97,28.56
14:57:10,34.086701,-117.314800,26.74,45.30,28.84
14:57:15,34.086702,-117.314600,26.73,45.84,30.65
14:57:20,34.086699,-117.314401,26.84,45.50,32.03
14:57:25,34.086700,-117.314201,26.66,45.40,32.77
14:57:30,34.086702,-117.314000,26.84,44.07,33.29
14:57:35,34.086699,-117.313800,26.81,44.93,32.75
14:57:40,34.086699,-117.313599,26.52,45.66,32.03
14:57:45,34.086702,-117.313401,26.82,44.56,31.12
14:57:50,34.086700,-117.313200,26.82,44.73,28.76
14:57:55,34.086701,-117.313001,26.67,44.00,29.04
14:58:00,34.086699,-117.312802,26.57,45.02,28.27
14:58:05,34.086699,-117.312599,26.72,45.06,28.65
14:58:10,34.086701,-117.312401,26.61,45.26,28.26
14:58:15,34.086702,-117.312200,26.53,45.19,28.92
14:58:20,34.086698,-117.312002,26.52,44.36,28.46
14:58:25,34.086698,-117.311801,26.50,45.67,31.22
14:58:30,34.086702,-117.311601,26.74,44.21,32.97
14:58:35,34.086701,-117.311400,26.51,45.31,34.57
14:58:40,34.086699,-117.311200,26.80,45.48,36.36
14:58:45,34.086698,-117.310999,26.63,44.77,38.07
14:58:50,34.086701,-117.310799,26.57,44.11,39.38
14:58:55,34.086700,-117.310600,26.66,44.49,40.05
14:59:00,34.086700,-117.310401,26.71,44.67,41.13
14:59:05,34.086700,-117.310200,26.60,45.18,40.17
14:59:10,34.086700,-117.309999,26.85,45.73,39.48
14:59:15,34.086700,-117.309798,26.53,45.30,37.81
14:59:20,34.086700,-117.309602,26.83,45.32,36.31
14:59:25,34.086698,-117.309400,26.56,44.32,33.95
14:59:30,34.086701,-117.309200,26.52,45.15,32.25
14:59:35,34.086698,-117.308999,26.82,45.26,31.36
14:59:40,34.086699,-117.308801,26.54,45.52,28.21
14:59:45,34.086700,-117.308601,26.86,44.87,28.48
14:59:50,34.086698,-117.308401,26.76,45.20,28.25
14:59:55,34.086700,-117.308200,26.58,45.01,28.23
15:00:00,34.086902,-117.316001,26.65,45.68,28.39
15:00:05,34.086901,-117.315800,26.64,44.72,28.41
15:00:10,34.086901,-117.315602,26.68,45.77,28.34
15:00:15,34.086900,-117.315400,26.82,44.19,28.90
15:00:20,34.086900,-117.315200,26.67,44.15,28.27
15:00:25,34.086899,-117.315000,26.69,44.38,28.30
15:00:30,34.086900,-117.314798,26.78,45.24,30.52
15:00:35,34.086899,-117.314601,26.52,45.44,31.49
15:00:40,34.086898,-117.314400,26.83,45.28,32.90
15:00:45,34.086902,-117.314200,26.86,45.82,34.70
15:00:50,34.086899,-117.314001,26.57,44.01,34.88
15:00:55,34.086900,-117.313802,26.54,44.16,34.31
15:01:00,34.086900,-117.313601,26.70,44.78,33.60
15:01:05,34.086902,-117.313399,26.57,45.09,31.33
15:01:10,34.086899,-117.313202,26.88,45.39,29.96
15:01:15,34.086899,-117.313002,26.83,44.87,28.51
15:01:20,34.086898,-117.312799,26.86,44.74,28.29
15:01:25,34.086901,-117.312600,26.53,44.70,28.61
15:01:30,34.086899,-117.312398,26.55,44.64,28.15
15:01:35,34.086901,-117.312198,26.87,44.67,28.78
15:01:40,34.086898,-117.312000,26.89,44.29,28.04
15:01:45,34.086899,-117.311799,26.66,45.71,31.29
15:01:50,34.086902,-117.311601,26.67,45.50,31.83
15:01:55,34.086898,-117.311401,26.87,44.67,33.21
15:02:00,34.086900,-117.311202,26.86,45.58,34.91
15:02:05,34.086898,-117.311000,26.71,44.06,36.52
15:02:10,34.086899,-117.310801,26.59,44.63,37.93
15:02:15,34.086899,-117.310600,26.58,44.91,38.96
15:02:20,34.086899,-117.310402,26.89,45.91,39.29
15:02:25,34.086901,-117.310200,26.57,44.28,38.76
15:02:30,34.086900,-117.310000,26.77,45.96,37.93
15:02:35,34.086902,-117.309798,26.60,44.63,36.55
15:02:40,34.086902,-117.309600,26.78,44.51,35.31
15:02:45,34.086901,-117.309401,26.72,44.29,33.60
15:02:50,34.086900,-117.309200,26.63,45.20,32.05
15:02:55,34.086900,-117.309002,26.87,45.38,30.72
15:03:00,34.086898,-117.308798,26.81,45.86,28.26
15:03:05,34.086901,-117.308600,26.59,44.15,28.33
15:03:10,34.086899,-117.308398,26.72,44.34,28.82
15:03:15,34.086900,-117.308202,26.83,44.77,28.90
15:03:20,34.087099,-117.315999,26.70,45.35,28.17
15:03:25,34.087101,-117.315801,26.74,45.71,28.63
15:03:30,34.087098,-117.315598,26.64,45.48,28.20
15:03:35,34.087098,-117.315400,26.74,45.31,28.65
15:03:40,34.087099,-117.315200,26.83,45.42,28.40
15:03:45,34.087098,-117.314999,26.74,45.19,28.97
15:03:50,34.087098,-117.314798,26.85,44.51,30.52
15:03:55,34.087098,-117.314602,26.55,45.00,32.84
15:04:00,34.087098,-117.314401,26.75,45.95,34.70
15:04:05,34.087100,-117.314201,26.87,45.97,36.38
15:04:10,34.087098,-117.314000,26.78,45.21,36.47
15:04:15,34.087100,-117.313799,26.55,44.14,36.63
15:04:20,34.087099,-117.313602,26.75,45.83,34.79
15:04:25,34.087100,-117.313402,26.53,45.88,32.19
15:04:30,34.087099,-117.313202,26.59,44.93,31.33
15:04:35,34.087100,-117.313002,26.51,44.29,28.75
15:04:40,34.087101,-117.312801,26.83,44.64,28.45
15:04:45,34.087102,-117.312598,26.79,45.33,28.84
15:04:50,34.087100,-117.312401,26.74,45.81,28.89
15:04:55,34.087100,-117.312199,26.88,44.84,28.48
15:05:00,34.087101,-117.311999,26.57,44.28,28.61
15:05:05,34.087101,-117.311798,26.80,45.27,28.77
15:05:10,34.087102,-117.311599,26.64,44.77,31.45
15:05:15,34.087101,-117.311400,26.66,44.64,31.97
15:05:20,34.087101,-117.311201,26.88,44.93,33.91
15:05:25,34.087098,-117.311001,26.54,45.11,34.53
15:05:30,34.087099,-117.310800,26.77,45.93,36.20
15:05:35,34.087099,-117.310600,26.86,45.76,36.84
15:05:40,34.087102,-117.310399,26.54,45.71,36.97
15:05:45,34.087100,-117.310201,26.68,44.82,37.23
15:05:50,34.087100,-117.310000,26.89,44.58,35.78
15:05:55,34.087100,-117.309801,26.74,45.95,34.67
15:06:00,34.087099,-117.309600,26.69,44.65,33.33
15:06:05,34.087100,-117.309402,26.77,44.14,32.12
15:06:10,34.087102,-117.309199,26.53,44.81,31.46
15:06:15,34.087100,-117.308999,26.81,44.57,28.62
15:06:20,34.087102,-117.308798,26.59,44.67,28.41
15:06:25,34.087100,-117.308601,26.75,45.96,28.81
15:06:30,34.087101,-117.308401,26.88,46.00,28.19
15:06:35,34.087099,-117.308201,26.75,45.23,28.25
15:06:40,34.087299,-117.316000,26.53,44.44,28.48
15:06:45,34.087300,-117.315798,26.74,45.77,28.68
15:06:50,34.087298,-117.315601,26.87,44.62,28.18
15:06:55,34.087299,-117.315401,26.56,44.57,28.92
15:07:00,34.087300,-117.315199,26.90,44.73,28.80
15:07:05,34.087301,-117.315001,26.73,44.76,28.69
15:07:10,34.087299,-117.314800,26.74,44.83,31.40
15:07:15,34.087299,-117.314599,26.67,45.44,32.91
15:07:20,34.087301,-117.314399,26.70,45.59,34.62
15:07:25,34.087300,-117.314200,26.89,44.79,37.13
15:07:30,34.087301,-117.314002,26.80,45.00,37.72
15:07:35,34.087300,-117.313800,26.58,44.43,36.44
15:07:40,34.087299,-117.313599,26.54,44.19,35.32
15:07:45,34.087301,-117.313398,26.75,45.29,32.67
15:07:50,34.087300,-117.313199,26.62,44.43,30.65
15:07:55,34.087298,-117.313001,26.87,45.08,28.44
15:08:00,34.087299,-117.312801,26.67,45.86,28.31
15:08:05,34.087299,-117.312600,26.87,44.97,28.12
15:08:10,34.087300,-117.312399,26.52,44.25,28.09
15:08:15,34.087299,-117.312199,26.77,45.91,28.62
15:08:20,34.087301,-117.312002,26.68,45.97,28.51
15:08:25,34.087300,-117.311800,26.56,44.23,28.27
15:08:30,34.087299,-117.311602,26.59,44.83,30.28
15:08:35,34.087301,-117.311401,26.73,45.09,31.89
15:08:40,34.087299,-117.311199,26.79,45.53,32.86
15:08:45,34.087300,-117.310998,26.83,44.67,33.42
15:08:50,34.087299,-117.310801,26.65,44.77,34.43
15:08:55,34.087299,-117.310601,26.54,45.92,35.01
15:09:00,34.087298,-117.310401,26.65,44.64,35.41
15:09:05,34.087301,-117.310200,26.89,45.48,34.79
15:09:10,34.087300,-117.309999,26.52,45.74,33.92
15:09:15,34.087302,-117.309799,26.65,45.25,33.86
15:09:20,34.087299,-117.309600,26.83,44.95,32.85
15:09:25,34.087300,-117.309398,26.90,45.32,31.87
15:09:30,34.087298,-117.309201,26.90,44.12,30.76
15:09:35,34.087302,-117.308999,26.58,45.68,28.50
15:09:40,34.087302,-117.308801,26.87,45.10,28.29
15:09:45,34.087300,-117.308601,26.51,45.34,28.89
15:09:50,34.087301,-117.308401,26.87,45.96,28.94
15:09:55,34.087301,-117.308202,26.62,45.59,28.64
15:10:00,34.087502,-117.315998,26.76,44.33,28.10
15:10:05,34.087500,-117.315802,26.69,44.82,28.86
15:10:10,34.087498,-117.315601,26.53,44.63,28.31
15:10:15,34.087499,-117.315398,26.69,44.86,28.07
15:10:20,34.087499,-117.315199,26.60,45.74,28.07
15:10:25,34.087501,-117.315001,26.80,44.39,28.53
15:10:30,34.087500,-117.314802,26.84,45.00,30.40
15:10:35,34.087500,-117.314600,26.87,44.85,32.30
15:10:40,34.087501,-117.314400,26.51,45.68,34.10
15:10:45,34.087502,-117.314198,26.62,44.78,36.02
15:10:50,34.087499,-117.313999,26.57,45.46,36.48
15:10:55,34.087499,-117.313802,26.68,44.13,35.96
15:11:00,34.087501,-117.313602,26.53,45.28,34.89
15:11:05,34.087498,-117.313398,26.52,44.37,32.81
15:11:10,34.087500,-117.313201,26.55,45.98,31.29
15:11:15,34.087501,-117.313000,26.71,45.60,28.35
15:11:20,34.087502,-117.312802,26.60,45.12,28.77
15:11:25,34.087501,-117.312598,26.66,44.78,28.96
15:11:30,34.087500,-117.312400,26.80,45.85,28.19
15:11:35,34.087501,-117.312198,26.83,44.34,29.00
15:11:40,34.087499,-117.311998,26.62,45.59,29.00
15:11:45,34.087500,-117.311801,26.62,44.74,28.65
15:11:50,34.087501,-117.311601,26.69,44.99,28.59
15:11:55,34.087499,-117.311398,26.51,45.50,30.12
15:12:00,34.087501,-117.311201,26.83,44.10,31.38
15:12:05,34.087500,-117.310998,26.53,44.59,32.30
15:12:10,34.087500,-117.310801,26.87,45.62,32.11
15:12:15,34.087501,-117.310599,26.58,44.01,33.25
15:12:20,34.087499,-117.310398,26.82,44.31,33.19
15:12:25,34.087502,-117.310199,26.75,45.11,33.41
15:12:30,34.087499,-117.309999,26.76,45.42,32.70
15:12:35,34.087500,-117.309801,26.78,45.93,31.74
15:12:40,34.087501,-117.309601,26.69,44.57,31.11
15:12:45,34.087500,-117.309400,26.58,44.26,30.27
15:12:50,34.087499,-117.309200,26.83,45.71,28.39
15:12:55,34.087501,-117.309002,26.54,44.35,28.93
15:13:00,34.087500,-117.308798,26.70,44.95,28.41
15:13:05,34.087499,-117.308600,26.85,44.55,28.54
15:13:10,34.087499,-117.308401,26.59,44.41,28.15
15:13:15,34.087500,-117.308200,26.60,44.52,28.05
15:13:20,34.087700,-117.315998,26.87,45.73,28.81
15:13:25,34.087699,-117.315800,26.57,45.23,28.94
15:13:30,34.087701,-117.315600,26.72,44.80,28.44
15:13:35,34.087698,-117.315401,26.60,44.11,28.36
15:13:40,34.087702,-117.315200,26.63,45.44,28.47
15:13:45,34.087701,-117.314998,26.81,45.90,28.88
15:13:50,34.087700,-117.314801,26.51,44.41,30.52
15:13:55,34.087700,-117.314598,26.70,44.69,31.50
15:14:00,34.087700,-117.314401,26.56,44.24,32.87
15:14:05,34.087701,-117.314201,26.76,45.53,34.95
15:14:10,34.087701,-117.314000,26.57,45.82,34.94
15:14:15,34.087702,-117.313800,26.74,45.19,34.79
15:14:20,34.087698,-117.313601,26.88,45.60,32.87
15:14:25,34.087698,-117.313400,26.71,44.03,31.59
15:14:30,34.087701,-117.313198,26.86,44.58,29.97
15:14:35,34.087701,-117.313000,26.59,45.05,29.03
15:14:40,34.087700,-117.312802,26.54,44.56,28.34
15:14:45,34.087699,-117.312600,26.62,44.16,28.56
15:14:50,34.087700,-117.312402,26.69,45.27,28.83
15:14:55,34.087702,-117.312200,26.69,45.01,28.94
15:15:00,34.087700,-117.312000,26.90,45.05,28.93
15:15:05,34.087699,-117.311801,26.80,45.42,28.87
15:15:10,34.087702,-117.311599,26.69,45.07,28.35
15:15:15,34.087700,-117.311399,26.79,45.22,28.32
15:15:20,34.087700,-117.311199,26.76,45.86,28.32
15:15:25,34.087701,-117.311002,26.58,44.33,31.24
15:15:30,34.087701,-117.310800,26.58,44.54,31.47
15:15:35,34.087700,-117.310599,26.54,45.89,31.78
15:15:40,34.087699,-117.310400,26.57,44.52,31.16
15:15:45,34.087701,-117.310200,26.58,45.78,31.53
15:15:50,34.087698,-117.309999,26.65,45.12,31.27
15:15:55,34.087699,-117.309802,26.69,45.54,31.06
15:16:00,34.087699,-117.309599,26.87,44.95,28.67
15:16:05,34.087699,-117.309400,26.51,44.27,28.08
15:16:10,34.087700,-117.309199,26.77,45.75,28.05
15:16:15,34.087699,-117.309002,26.62,45.92,28.37
15:16:20,34.087700,-117.308800,26.81,44.87,28.17
15:16:25,34.087700,-117.308601,26.72,44.75,28.48
15:16:30,34.087700,-117.308399,26.55,45.40,28.57
15:16:35,34.087702,-117.308200,26.77,44.29,28.65
15:16:40,34.087898,-117.316002,26.64,45.94,28.48
15:16:45,34.087900,-117.315799,26.73,45.06,28.98
15:16:50,34.087901,-117.315602,26.74,44.14,28.13
15:16:55,34.087899,-117.315399,26.65,44.36,28.20
15:17:00,34.087901,-117.315199,26.71,44.46,28.42
15:17:05,34.087901,-117.315000,26.89,45.57,28.30
15:17:10,34.087900,-117.314802,26.71,44.03,28.18
15:17:15,34.087899,-117.314600,26.75,44.94,30.95
15:17:20,34.087899,-117.314400,26.55,44.25,31.76
15:17:25,34.087902,-117.314199,26.78,45.18,32.32
15:17:30,34.087898,-117.314001,26.79,44.07,32.78
15:17:35,34.087900,-117.313798,26.61,45.14,32.31
15:17:40,34.087901,-117.313602,26.58,44.29,31.75
15:17:45,34.087902,-117.313402,26.88,45.44,30.79
15:17:50,34.087899,-117.313202,26.76,45.59,28.64
15:17:55,34.087902,-117.312999,26.64,44.45,28.85
15:18:00,34.087902,-117.312798,26.78,45.43,28.78
15:18:05,34.087901,-117.312600,26.68,44.26,28.70
15:18:10,34.087900,-117.312401,26.72,45.22,28.51
15:18:15,34.087901,-117.312200,26.55,44.15,28.97
15:18:20,34.087900,-117.312000,26.57,45.57,28.20
15:18:25,34.087899,-117.311802,26.50,44.63,28.30
15:18:30,34.087898,-117.311600,26.86,44.62,28.79
15:18:35,34.087902,-117.311401,26.58,45.05,28.51
15:18:40,34.087899,-117.311201,26.68,45.70,28.56
15:18:45,34.087901,-117.311001,26.64,45.79,28.44
15:18:50,34.087900,-117.310799,26.87,44.65,28.83
15:18:55,34.087902,-117.310600,26.70,44.52,28.06
15:19:00,34.087901,-117.310399,26.53,44.57,28.44
15:19:05,34.087900,-117.310200,26.87,44.15,28.68
15:19:10,34.087902,-117.310001,26.56,45.61,28.82
15:19:15,34.087900,-117.309800,26.58,45.64,28.97
15:19:20,34.087899,-117.309600,26.85,45.88,28.28
15:19:25,34.087901,-117.309400,26.87,44.86,28.86
15:19:30,34.087900,-117.309201,26.89,45.63,28.26
15:19:35,34.087901,-117.308999,26.73,45.71,28.62
15:19:40,34.087900,-117.308800,26.78,44.36,28.42
15:19:45,34.087900,-117.308598,26.89,45.11,28.42
15:19:50,34.087899,-117.308400,26.51,45.77,29.00
15:19:55,34.087899,-117.308201,26.84,44.93,28.58
